"Code AGB","Code CIQUAL","Groupe d'aliment","Sous-groupe d'aliment","Nom du Produit en Français","LCI Name","code saison","code avion","Livraison","Matériau d'emballage","Préparation","DQR","Score unique EF","Changement climatique","Appauvrissement de la couche d'ozone","Rayonnements ionisants","Formation photochimique d'ozone","Particules fines","Effets toxicologiques sur la santé humaine : substances non-cancérogènes","Effets toxicologiques sur la santé humaine : substances cancérogènes","Acidification terrestre et eaux douces","Eutrophisation eaux douces","Eutrophisation marine","Eutrophisation terrestre","Écotoxicité pour écosystèmes aquatiques d'eau douce","Utilisation du sol","Épuisement des ressources eau","Épuisement des ressources énergétiques","Épuisement des ressources minéraux"
"54031",54031,"fruits, légumes, légumineuses et oléagineux","pommes de terre et autres tubercules","Manioc, racine crue","Cassava or manioc, roots, raw","2",0,"Ambiant (moyen)","Pas d'emballage","Pas de préparation",2.6,0.07708359,0.53380541,8.7640348e-8,0.060778661,0.0039120861,5.4143321e-8,1.787111e-8,4.1117285e-10,0.0089578172,0.00007665817,0.0029693909,0.031334713,7.0840933,20.604229,0.94122354,6.8653267,0.0000025414461
"54034",54034,"fruits, légumes, légumineuses et oléagineux","pommes de terre et autres tubercules","Manioc, racine cuite","Cassava or manioc, roots, cooked","2",0,"Ambiant (moyen)","Pas d'emballage","Cuisson à l'eau",2.95,0.12226545999999999,0.85969784,1.3737167e-7,0.20625841,0.0057588322,7.9364099e-8,2.6117566e-8,6.2700311e-10,0.013092053,0.00011731626,0.0042983865,0.0454247,10.6222157,29.787775,1.3925578,13.788438,0.0000044949429
"15048",15048,"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Mélange apéritif de graines (non salées) et fruits séchés","Mix of unsalted grains/nuts and dried fruit","2",0,"Ambiant (long)","LDPE","Pas de préparation",3.19,0.44500815,1.8985807,1.7718527e-7,0.21960133,0.0091111174,2.218902e-7,5.767133e-8,2.5341904e-9,0.032274488,0.00064296268,0.017879463,0.12998501,71.09869,260.92864,18.720744,21.618206,0.000013754186
"15049",15049,"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Mélange apéritif de graines (non salées) et raisins secs","Mix of unsalted grains/nuts and raisins","2",0,"Ambiant (long)","LDPE","Pas de préparation",3.68,0.44500815,1.8985807,1.7718527e-7,0.21960133,0.0091111174,2.218902e-7,5.767133e-8,2.5341904e-9,0.032274488,0.00064296268,0.017879463,0.12998501,71.09869,260.92864,18.720744,21.618206,0.000013754186
"15018",15018,"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Mélange apéritif de graines salées et raisins secs","Mix of salted grains/nuts and raisins","2",0,"Ambiant (long)","LDPE","Pas de préparation",3.68,0.44500815,1.8985807,1.7718527e-7,0.21960133,0.0091111174,2.218902e-7,5.767133e-8,2.5341904e-9,0.032274488,0.00064296268,0.017879463,0.12998501,71.09869,260.92864,18.720744,21.618206,0.000013754186
"13026",13026,"fruits, légumes, légumineuses et oléagineux","fruits","Melon cantaloup (par ex.: Charentais, de Cavaillon) pulpe, cru","Melon, cantaloupe (ex Cavaillon or Charentais melon), pulp, raw","2",0,"Ambiant (moyen)","Pas d'emballage","Pas de préparation",2.81,0.15098172,0.93139498,1.3255609e-7,0.16351894,0.0035555906,4.5751994e-8,1.6879796e-8,1.0619855e-9,0.0046473495,0.00022634068,0.0049437472,0.016328777,6.4292614,39.031488,7.9083368,13.452673,0.0000052590382
"13742",13742,"fruits, légumes, légumineuses et oléagineux","fruits","Melon miel ou melon honeydew, pulpe, cru","Melon, honeydew, pulp, raw","2",0,"Ambiant (moyen)","Pas d'emballage","Pas de préparation",2.57,0.15098172,0.93139498,1.3255609e-7,0.16351894,0.0035555906,4.5751994e-8,1.6879796e-8,1.0619855e-9,0.0046473495,0.00022634068,0.0049437472,0.016328777,6.4292614,39.031488,7.9083368,13.452673,0.0000052590382
"20272",20272,"fruits, légumes, légumineuses et oléagineux","légumes","Mesclun ou salade, mélange de jeunes pousses","Mesclun or salads, mix of baby leaves","2",0,"Glacé","Pas d'emballage","Pas de préparation",2.74,0.1583464,1.0983115,1.2769414e-7,0.96673258,0.0031473129,7.5030887e-8,3.0204884e-8,9.3103536e-10,0.0057076708,0.00015912975,0.0024906764,0.028008245,7.654726800000001,3.8569111,3.3211571,29.10646,0.000010110002
"13029",13029,"fruits, légumes, légumineuses et oléagineux","fruits","Mûre (de ronce), crue","Blackberry, raw","2",0,"Ambiant (moyen)","Pas d'emballage","Pas de préparation",2.68,0.27596088999999996,0.93837716,1.060654e-7,0.081714725,0.0065303663,2.1610338e-7,4.4053896e-8,5.2742496e-9,0.030628591,0.00027348621,0.012506704,0.13326381,115.68919100000001,110.8306,5.0626129,9.768567000000001,0.0000083486637
"13150",13150,"fruits, légumes, légumineuses et oléagineux","fruits","Mûre (de ronce), surgelée, crue","Blackberry, frozen, raw","2",0,"Congelé","LDPE","Pas de préparation",2.93,0.34235437,1.3837045,1.261916e-7,0.8228229,0.0076528099,2.3083849e-7,4.6723621e-8,5.4577608e-9,0.032234131,0.00038413428,0.012845923,0.13632047,116.673612,112.6218,5.3530708,30.861966,0.000013809945
"13071",13071,"fruits, légumes, légumineuses et oléagineux","fruits","Mûre noire (du mûrier), crue","Black mulberry, raw","2",0,"Ambiant (moyen)","Pas d'emballage","Pas de préparation",3.01,0.33731186,1.2060857,1.2909423e-7,0.099231515,0.0079873612,2.6251276e-7,5.3596739e-8,6.40423e-9,0.03718078,0.00034336138,0.01524371,0.16176549,140.586849,134.42339,6.1407861,11.886893,0.000010136557
"13028",13028,"fruits, légumes, légumineuses et oléagineux","fruits","Myrtille, crue","Blueberry, raw","2",0,"Ambiant (moyen)","Pas d'emballage","Pas de préparation",2.68,0.28264034,0.88150125,2.9312893e-7,0.088362394,0.0041456263,1.2826016e-7,1.0523774e-7,1.9623953e-9,0.017443519,0.00047091662,0.026332765,0.063909176,221.163914,209.8937,0.36685603,9.909748,0.000019777413
"13132",13132,"fruits, légumes, légumineuses et oléagineux","fruits","Myrtille, surgelée, crue","Blueberry, frozen, raw","2",0,"Congelé","LDPE","Pas de préparation",2.93,0.34902781,1.3268798,3.1308677e-7,0.82946459,0.0052702161,1.4307433e-7,1.078524e-7,2.1488872e-9,0.019060926,0.000581387,0.02665954,0.067028259,222.05340700000002,211.59575,0.66154008,31.00302,0.000025228408
"20033",20033,"fruits, légumes, légumineuses et oléagineux","légumes","Navet, cuit","Turnip, cooked","2",0,"Ambiant (moyen)","PP","Cuisson à l'eau",2.92,0.09999904899999999,0.80305396,1.0043516e-7,0.27114424,0.0022160667,3.6658722e-8,1.1204569e-8,3.8109083e-10,0.0033770018,0.000096212798,0.0017939474,0.0094512519,21.4783415,11.680442,2.4333434,16.905883,0.0000049253244
"20064",20064,"fruits, légumes, légumineuses et oléagineux","légumes","Navet, pelé, cru","Turnip, peeled, raw","2",0,"Ambiant (moyen)","Pas d'emballage","Pas de préparation",2.43,0.055678036,0.3643211,6.9138638e-8,0.07504361,0.0012794128,2.383536e-8,8.5672008e-9,2.4731477e-10,0.0021487918,0.000056149787,0.001367318,0.0065623638,17.5742503,9.4958462,1.9357757,5.3882923,0.0000025096168
"20234",20234,"fruits, légumes, légumineuses et oléagineux","légumes","Navet, surgelé, cru","Turnip, frozen, raw","2",0,"Congelé","LDPE","Pas de préparation",2.95,0.10737264,0.73471505,8.4367989e-8,0.64127736,0.0021788531,3.5072706e-8,1.0835558e-8,4.2178278e-10,0.0034361527,0.00015703789,0.0017660303,0.0090787941,17.6763717,10.223423,2.0563056,22.509589,0.0000059679763
"13030",13030,"fruits, légumes, légumineuses et oléagineux","fruits","Nectarine ou brugnon, pulpe et peau, crue","Nectarine, pulp and peel, raw","2",0,"Ambiant (moyen)","Pas d'emballage","Pas de préparation",2.9,0.20680502,0.63736976,9.7701532e-8,0.14836837,0.0023996988,5.4787319e-8,2.6466422e-8,7.3814534e-10,0.0052296405,0.000080523144,0.0034131187,0.02532083,11.0026042,35.159313,17.485269,8.3589965,0.000005150457
"15004",15004,"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Noisette","Hazelnut","2",0,"Ambiant (long)","Pas d'emballage","Pas de préparation",3.31,0.85461776,4.6529654,3.1203441e-7,0.25018245,0.030546342,3.7607071e-7,3.1179131e-7,1.1551842e-8,0.069467067,0.0013932884,0.072928355,0.30614436,121.199415,820.99906,11.704591,35.405899,0.000034674247
"15033",15033,"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Noisette grillée","Hazelnut, grilled","2",0,"Ambiant (long)","LDPE","Pas de préparation",3.31,0.87687937,4.9230986,3.1958992e-7,0.27732399,0.031284056,3.8348729e-7,3.1262804e-7,1.1619277e-8,0.070318857,0.00146,0.073112091,0.3078933,121.71796900000001,822.12296,11.916389,40.466667,0.000035621983
"15050",15050,"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Noisette grillée, salée","Hazelnut, grilled, salted","2",0,"Ambiant (long)","LDPE","Pas de préparation",3.31,0.87687937,4.9230986,3.1958992e-7,0.27732399,0.031284056,3.8348729e-7,3.1262804e-7,1.1619277e-8,0.070318857,0.00146,0.073112091,0.3078933,121.71796900000001,822.12296,11.916389,40.466667,0.000035621983
"15019",15019,"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Noix de cajou, grillée, salée","Cashew nut, grilled, salted","2",0,"Ambiant (long)","LDPE","Pas de préparation",4.03,0.6786686599999999,3.6089006,2.6627128e-7,0.21600689,0.016147394,5.0368798e-7,1.1752097e-7,5.6966016e-9,0.076501406,0.0013982968,0.045834535,0.31881874,27.0570649,585.70734,11.336114,28.306336,0.000020501477
"15014",15014,"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Noix de coco, amande immature, fraîche","Coconut, immature kernel, fresh","2",0,"Ambiant (long)","LDPE","Pas de préparation",4.83,0.42884659,2.4937624,1.7315968e-7,0.31558258,0.011848648,2.1208853e-7,7.6686661e-8,8.1723933e-9,0.029736029,0.00056328629,0.022843097,0.11228808,102.022761,184.14085,11.242089,28.03923,0.000013220298
"15006",15006,"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Noix de coco, amande mûre, fraîche","Coconut, ripe kernel, fresh","2",0,"Ambiant (long)","LDPE","Pas de préparation",4.36,0.42884659,2.4937624,1.7315968e-7,0.31558258,0.011848648,2.1208853e-7,7.6686661e-8,8.1723933e-9,0.029736029,0.00056328629,0.022843097,0.11228808,102.022761,184.14085,11.242089,28.03923,0.000013220298
"15007",15007,"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Noix de coco, amande, sèche","Coconut, kernel, dried","2",0,"Ambiant (long)","LDPE","Pas de préparation",4.36,0.42884659,2.4937624,1.7315968e-7,0.31558258,0.011848648,2.1208853e-7,7.6686661e-8,8.1723933e-9,0.029736029,0.00056328629,0.022843097,0.11228808,102.022761,184.14085,11.242089,28.03923,0.000013220298
"15027",15027,"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Noix de macadamia","Macadamia nut","2",0,"Ambiant (long)","LDPE","Pas de préparation",3.7,0.90993325,3.6459357,4.5849008e-7,0.44230208,0.015780498,2.8403543e-7,4.6606263e-8,2.0292488e-9,0.046148139,0.00067269142,0.016202229,0.18525956,43.376931,635.02012,50.382868,44.559909,0.000082895781
"15043",15043,"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Noix de macadamia, grillée, salée","Macadamia nut, grilled, salted","2",0,"Ambiant (long)","LDPE","Pas de préparation",3.33,0.90993325,3.6459357,4.5849008e-7,0.44230208,0.015780498,2.8403543e-7,4.6606263e-8,2.0292488e-9,0.046148139,0.00067269142,0.016202229,0.18525956,43.376931,635.02012,50.382868,44.559909,0.000082895781
"15026",15026,"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Noix de pécan","Pecan nut","2",0,"Ambiant (long)","LDPE","Pas de préparation",3.7,0.90993325,3.6459357,4.5849008e-7,0.44230208,0.015780498,2.8403543e-7,4.6606263e-8,2.0292488e-9,0.046148139,0.00067269142,0.016202229,0.18525956,43.376931,635.02012,50.382868,44.559909,0.000082895781
"15046",15046,"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Noix de pécan, salées","Pecan nut, salted","2",0,"Ambiant (long)","LDPE","Pas de préparation",3.33,0.90993325,3.6459357,4.5849008e-7,0.44230208,0.015780498,2.8403543e-7,4.6606263e-8,2.0292488e-9,0.046148139,0.00067269142,0.016202229,0.18525956,43.376931,635.02012,50.382868,44.559909,0.000082895781
"15008",15008,"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Noix du Brésil","Brazil nut","2",0,"Ambiant (long)","LDPE","Pas de préparation",3.65,0.6018362100000001,7.3509048,3.3713539e-7,0.21752706,0.0188639,1.6617369e-7,2.8495149e-8,6.5586464e-9,0.024663656,0.00096049765,0.029991493,0.087228947,21.3069418,444.13295,17.611426,24.397213,0.000012221655
"15023",15023,"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Noix, fraîche","Walnut, fresh","2",0,"Ambiant (long)","LDPE","Pas de préparation",2.95,0.94698476,4.1648389,4.8871026e-7,0.57538693,0.016820756,2.9593581e-7,4.8864114e-8,2.1620161e-9,0.046676502,0.00076978468,0.016464079,0.18488383,41.618347,637.12692,50.651305,53.169004,0.000084794826
"15005",15005,"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Noix, séchée, cerneaux","Walnut, dried, husked","2",0,"Ambiant (long)","LDPE","Pas de préparation",2.95,0.94698476,4.1648389,4.8871026e-7,0.57538693,0.016820756,2.9593581e-7,4.8864114e-8,2.1620161e-9,0.046676502,0.00076978468,0.016464079,0.18488383,41.618347,637.12692,50.651305,53.169004,0.000084794826
"20034",20034,"fruits, légumes, légumineuses et oléagineux","légumes","Oignon, cru","Onion, raw","2",0,"Ambiant (moyen)","Pas d'emballage","Pas de préparation",2.21,0.063478954,0.38953613,7.423105e-8,0.082887633,0.0014800674,2.6745358e-8,6.4243587e-9,3.0309146e-10,0.0025415614,0.00006589257,0.0022984053,0.0088205345,4.481321100000001,17.749324,2.743802,5.6746414,0.0000036402362
"20035",20035,"fruits, légumes, légumineuses et oléagineux","légumes","Oignon, cuit","Onion, cooked","2",0,"Ambiant (moyen)","PP","Cuisson à l'eau",2.81,0.10920413,0.8328077,1.064442e-7,0.28040018,0.0024528392,4.0092519e-8,8.6760147e-9,4.4690733e-10,0.00384047,0.00010770928,0.0028926305,0.012115893,6.028685299999999,21.419546,3.3868145,17.243774,0.0000062594553
"20180",20180,"fruits, légumes, légumineuses et oléagineux","légumes","Oignon, séché","Onion, dried","2",0,"Ambiant (moyen)","LDPE","Pas de préparation",2.43,1.1531033,3.697989,4.1206466e-7,13.979979,0.012803169,2.4711452e-7,6.2981388e-8,3.3436379e-9,0.028073863,0.0010223885,0.023981797,0.084259051,38.952079999999995,179.10232,29.071427,322.45164,0.000047296914
"20235",20235,"fruits, légumes, légumineuses et oléagineux","légumes","Oignon, surgelé, cru","Onion, frozen, raw","2",0,"Congelé","LDPE","Pas de préparation",2.75,0.12849974,0.91866732,1.2220201e-7,0.65057626,0.0028780382,5.3439279e-8,1.1414386e-8,5.5827174e-10,0.0048107519,0.00018008618,0.0030754765,0.014732353,7.4723984,19.992991,2.68911,24.872762,0.0000073931906
"13034",13034,"fruits, légumes, légumineuses et oléagineux","fruits","Orange, pulpe, crue","Orange, pulp, raw","2",0,"Ambiant (moyen)","Pas d'emballage","Pas de préparation",2.68,0.14783424,0.63396433,1.0109686e-7,0.077224955,0.0027937508,4.7437255e-8,2.5971684e-8,5.0139987e-10,0.0059729028,0.0001025623,0.0015833906,0.022017006,11.5616872,26.524326,10.522578,7.8071587,0.0000036691398
"20111",20111,"fruits, légumes, légumineuses et oléagineux","légumes","Oseille, crue","Sorrel, raw","2",0,"Ambiant (moyen)","Pas d'emballage","Pas de préparation",2.6,0.087245337,0.62544862,8.809751e-8,0.24735291,0.0020714733,5.1120744e-8,2.1241997e-8,6.1290101e-10,0.0037832083,0.000079954425,0.0016763197,0.020029649,5.1272506,2.3850823,2.47996,11.459853,0.000004601638
"13614",13614,"fruits, légumes, légumineuses et oléagineux","fruits","Pamplemousse chinois, pulpe, cru","Pummelo, pulp, raw","2",0,"Ambiant (moyen)","Pas d'emballage","Pas de préparation",2.36,0.66680501,0.76992358,1.4173691e-7,0.082167025,0.0033344663,4.3572629e-8,4.1064011e-8,4.9343119e-10,0.0057305933,0.00021751901,0.00461708,0.016811152,269.75766999999996,42.560195,62.477174,9.1209885,0.000030201325
"20181",20181,"fruits, légumes, légumineuses et oléagineux","légumes","Panais, cru","Parsnip, raw","2",0,"Ambiant (moyen)","Pas d'emballage","Pas de préparation",2.6,0.065009058,0.45782909,7.888111e-8,0.085374657,0.0014983497,2.7398483e-8,9.851858e-9,2.869461e-10,0.0024698032,0.000071353809,0.0016046779,0.0075747773,20.1720607,10.817237,2.201265,6.1503427,0.000002860697
"20133",20133,"fruits, légumes, légumineuses et oléagineux","légumes","Panais, cuit","Parsnip, cooked","2",0,"Ambiant (moyen)","PP","Cuisson à l'eau",3,0.11290793,0.93488703,1.1194876e-7,0.29028974,0.0025306389,4.1436537e-8,1.2697532e-8,4.3157636e-10,0.0038066721,0.00011697035,0.0020772356,0.010727841,24.3615315,13.152622,2.7343968,18.562115,0.0000054466455
"13035",13035,"fruits, légumes, légumineuses et oléagineux","fruits","Papaye, pulpe, crue","Papaya, pulp, raw","2",0,"Ambiant (moyen)","Pas d'emballage","Pas de préparation",2.46,0.099888397,0.85584382,1.4765943e-7,0.098970779,0.0050992599,4.901931e-8,1.3971985e-8,4.2367616e-10,0.0072857829,0.00010850283,0.0037315871,0.02101861,8.3398987,14.92997,1.8822481,10.732256,0.0000056916269
"13036",13036,"fruits, légumes, légumineuses et oléagineux","fruits","Pastèque, pulpe, crue","Watermelon, pulp, raw","2",0,"Ambiant (moyen)","Pas d'emballage","Pas de préparation",2.68,0.11047351000000001,0.64146382,1.048898e-7,0.087132794,0.0027510396,3.5486262e-8,1.256857e-8,7.9115921e-10,0.0036441946,0.00015551028,0.0036638112,0.012602808,4.562981000000001,29.451321,5.9134618,9.6524723,0.0000037868213
"4101",4101,"fruits, légumes, légumineuses et oléagineux","pommes de terre et autres tubercules","Patate douce, crue","Sweet potato, raw","2",0,"Ambiant (moyen)","Pas d'emballage","Pas de préparation",2.6,0.035928205,0.30392412,4.5528211e-8,0.054203916,0.00093181145,2.2729751e-8,5.8846327e-9,2.2879098e-10,0.002105158,0.000044880087,0.0011240033,0.0079260386,3.6884034000000003,19.44961,0.6396464,3.9288505,0.0000014465636
"4102",4102,"fruits, légumes, légumineuses et oléagineux","pommes de terre et autres tubercules","Patate douce, cuite","Sweet potato, cooked","2",0,"Ambiant (moyen)","Carton","Cuisson à l'eau",3,0.080547573,0.70962933,1.0085078e-7,0.20585912,0.0021090215,4.8950437e-8,1.0260886e-8,4.5462718e-10,0.0041182679,0.00015005377,0.0021038345,0.014603519,6.9291585,35.687007,1.0166509,11.814629,0.0000037112593
"4103",4103,"fruits, légumes, légumineuses et oléagineux","pommes de terre et autres tubercules","Patate douce, purée, cuisinée à la crème","Sweet potato, puree, cooked with cream","2",0,"Ambiant (moyen)","Carton","Micro-onde",2.96,0.11670115,0.91369253,8.4338744e-8,0.57586351,0.0022744657,6.766783e-8,1.5815527e-8,6.3589939e-10,0.0079146431,0.00016920308,0.0035368757,0.031077825,9.335513599999999,46.624261,0.78963026,18.214167,0.0000066478767
"15201",15201,"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Pâte d'amande, préemballée","Almond paste or marzipan, prepacked","2",0,"Ambiant (long)","LDPE","Pas de préparation",3.19,0.56435503,2.366981,1.8961791e-7,0.65546302,0.011833396,3.5087713e-7,6.152237e-8,2.9682814e-9,0.050093865,0.00060906207,0.019675323,0.20942885,153.822394,243.83089,17.957293,33.702065,0.000015928415
"13730",13730,"fruits, légumes, légumineuses et oléagineux","fruits","Pêche au sirop léger, appertisée, égouttée","Peach, canned in light syrup, drained","2",0,"Ambiant (long)","Acier","Pas de préparation",2.55,0.32305849999999997,1.2196215,1.2923776e-7,1.5649994,0.0044120241,9.0460732e-8,2.4852758e-8,2.9731532e-9,0.0074450633,0.00032020269,0.0034490538,0.028209813,23.6034272,38.079253,19.342685,42.718464,0.000007926498
"13731",13731,"fruits, légumes, légumineuses et oléagineux","fruits","Pêche au sirop léger, appertisée, non égouttée","Peach, canned in light syrup, not drained","2",0,"Ambiant (long)","Acier","Pas de préparation",2.55,0.18128989,0.68396612,7.2482823e-8,0.87789745,0.0024740291,5.0706502e-8,1.3901871e-8,1.6662274e-9,0.0041740454,0.00017913388,0.0019258179,0.015818036,13.212922200000001,21.358361,10.867731,23.961571,0.0000044437467
"13043",13043,"fruits, légumes, légumineuses et oléagineux","fruits","Pêche, pulpe et peau, crue","Peach, pulp and peel, raw","2",0,"Ambiant (moyen)","Pas d'emballage","Pas de préparation",2.25,0.21217398999999998,0.59573668,9.6787016e-8,0.093075974,0.002368757,4.7852705e-8,2.1518827e-8,9.2837478e-10,0.0044694314,0.000086411728,0.002651484,0.020347303,17.7787154,35.094432,18.984765,7.2880125,0.0000048462646
"13118",13118,"fruits, légumes, légumineuses et oléagineux","fruits","Pêche, sèche","Peach, dried","2",0,"Ambiant (moyen)","LDPE","Pas de préparation",2.64,4.3370641999999995,8.1739834,8.7147228e-7,21.500364,0.032939393,7.1181339e-7,3.594442e-7,1.5968485e-8,0.075756074,0.0018431588,0.044274109,0.32997913,291.52099499999997,592.34746,331.19782,512.9732,0.00009519411
"20093",20093,"fruits, légumes, légumineuses et oléagineux","légumes","Petits pois et carottes, appertisés, égouttés","Garden peas and carrots, canned, drained","2",0,"Ambiant (long)","Acier","Micro-onde",2.89,0.12071682,0.98661786,1.4022046e-7,0.29384603,0.0035597267,6.0022732e-8,9.0105752e-9,2.0142101e-9,0.0055626661,0.0002346788,0.0037180023,0.019557079,14.5651367,31.908017,2.3980149,16.796009,0.0000044097343
"20214",20214,"fruits, légumes, légumineuses et oléagineux","légumes","Petits pois et carottes, surgelés, crus","Garden peas and carrots, frozen, raw","2",0,"Congelé","PP","Pas de préparation",2.53,0.1566852,0.89910014,1.069552e-7,1.0352732,0.0026957387,5.5642742e-8,1.2229354e-8,5.7587038e-10,0.0066420103,0.0001578221,0.0045355386,0.024173617,15.2956797,46.305605,3.3881494,31.642748,0.000006574149
"20215",20215,"fruits, légumes, légumineuses et oléagineux","légumes","Petits pois et carottes, surgelés, cuits","Garden peas and carrots, frozen, cooked","2",0,"Congelé","LDPE","Micro-onde",2.89,0.16643406,1.022225,1.1452753e-7,1.0938528,0.0032260187,5.8178728e-8,1.3582508e-8,6.1995567e-10,0.0070168494,0.00021468215,0.0050016208,0.024455373,17.1033695,41.289278,3.1194574,33.95489,0.0000074976135
"20036",20036,"fruits, légumes, légumineuses et oléagineux","légumes","Petits pois, appertisés, égouttés","Garden peas, canned, drained","2",0,"Ambiant (long)","Acier","Micro-onde",1.7,0.17736716,1.3170728,1.6612389e-7,0.28762763,0.0051902971,9.4406372e-8,6.9279027e-9,2.5321309e-9,0.011006842,0.00032656193,0.0083995244,0.044468652,14.943856799999999,87.355314,4.0965075,18.139099,0.0000046107443
"20072",20072,"fruits, légumes, légumineuses et oléagineux","légumes","Petits pois, crus","Garden peas, raw","2",0,"Ambiant (moyen)","Pas d'emballage","Pas de préparation",2.43,0.099743728,0.66512918,1.0241959e-7,0.11005603,0.0023063607,2.9707399e-8,5.636477e-9,1.5878777e-9,0.0036340368,0.00032670573,0.010977245,0.013897449,19.7311248,157.90983,0.86294045,6.8585272,0.0000028513445
"20037",20037,"fruits, légumes, légumineuses et oléagineux","légumes","Petits pois, cuits","Garden peas, cooked","2",0,"Ambiant (moyen)","PP","Cuisson à l'eau",2.92,0.14720212000000002,1.1066768,1.3652317e-7,0.29181294,0.0033318365,4.2393617e-8,7.5779345e-9,1.9354684e-9,0.0050022553,0.00040941009,0.012989078,0.01777394,23.732236999999998,184.8872,1.1453272,17.470553,0.0000050913744
"20284",20284,"fruits, légumes, légumineuses et oléagineux","légumes","Petits pois, purée","Green peas, puree","2",0,"Ambiant (moyen)","PP","Micro-onde",2.92,0.13540264000000002,1.0050675,1.2558377e-7,0.175583,0.0031900555,4.0833523e-8,7.1281763e-9,1.8983179e-9,0.0047907101,0.00040005139,0.012946157,0.017388876,23.255139999999997,184.72789,1.0782992,13.667163,0.0000042695296
"20084",20084,"fruits, légumes, légumineuses et oléagineux","légumes","Petits pois, surgelés, crus","Garden peas, frozen, raw","2",0,"Congelé","LDPE","Pas de préparation",2.67,0.15557494,1.0151299,1.0892294e-7,0.62470804,0.0035699268,6.4075372e-8,6.0218867e-9,5.6968377e-10,0.0086449823,0.00021542037,0.0068014295,0.034138071,11.8021064,72.493682,3.5225346,23.006683,0.0000057899903
"20124",20124,"fruits, légumes, légumineuses et oléagineux","légumes","Petits pois, surgelés, cuits","Garden peas, frozen, cooked","2",0,"Congelé","LDPE","Cuisson à l'eau",2.99,0.19241540000000001,1.2803112,1.3741865e-7,0.83564611,0.0043009735,7.6271372e-8,7.4389909e-9,6.9902235e-10,0.010292759,0.00026011255,0.007984329,0.040231624,14.2306407,84.827577,4.1531514,30.370314,0.0000075142595
"15025",15025,"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Pignon de pin","Pine nuts","2",0,"Ambiant (long)","LDPE","Pas de préparation",3.76,0.5807957600000001,4.1581111,2.0261037e-7,0.20044375,0.010096495,4.4548257e-7,9.9356236e-8,4.5672769e-9,0.064437655,0.0012409146,0.040321453,0.27816269,25.8114489,535.9773,4.9837651,23.313955,0.000019451837
"20151",20151,"fruits, légumes, légumineuses et oléagineux","légumes","Piment, cru","Chili pepper, raw","2",0,"Ambiant (moyen)","Pas d'emballage","Pas de préparation",2.68,0.10775027,1.1836198,1.1066343e-7,0.18497873,0.0035481748,5.063738e-8,1.1288809e-8,3.771225e-10,0.0055484522,0.00033930519,0.0021524,0.013710629,6.5033985,7.4093373,1.4318404,14.864184,0.0000065378429
"20038",20038,"fruits, légumes, légumineuses et oléagineux","légumes","Pissenlit, cru","Dandelion, raw","2",0,"Ambiant (moyen)","Pas d'emballage","Pas de préparation",2.6,0.12057694000000001,0.94106622,1.1823207e-7,0.33004301,0.0028706725,6.892573e-8,2.8607203e-8,8.3163967e-10,0.0051127084,0.00012505469,0.0023595334,0.026993532,7.3284549000000005,3.2448931,3.3103288,15.346496,0.0000061571744
"15044",15044,"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Pistache, grillée","Pistachio nut, grilled","2",0,"Ambiant (long)","LDPE","Pas de préparation",4.4,0.6946515400000001,7.2596077,3.4696775e-7,0.35224187,0.0208906,2.7059787e-7,7.1326733e-8,7.5896309e-9,0.040653187,0.0013757689,0.039871942,0.15877445,21.9009835,561.41427,15.323042,33.622595,0.000017969192
"15009",15009,"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Pistache, grillée, salée","Pistachio nut, grilled, salted","2",0,"Ambiant (long)","LDPE","Pas de préparation",4.4,0.6946515400000001,7.2596077,3.4696775e-7,0.35224187,0.0208906,2.7059787e-7,7.1326733e-8,7.5896309e-9,0.040653187,0.0013757689,0.039871942,0.15877445,21.9009835,561.41427,15.323042,33.622595,0.000017969192
